c Basic Line Mesh
a 502 714 10
a 502 662 16
a 502 648 18
a 503 696 7
a 503 632 7
a 503 701 3
a 503 691 18
a 503 686 4
a 503 675 2
a 503 566 2
a 504 549 7
a 504 706 8
a 504 674 19
a 504 638 2
a 504 514 10
a 505 525 16
a 505 592 6
a 505 696 19
a 505 548 14
a 505 618 10
a 506 717 10
a 506 681 20
a 507 554 12
a 507 579 17
a 507 657 9
a 507 705 15
a 508 743 12
a 508 685 17
a 508 533 20
a 508 595 19
a 508 594 12
a 509 597 16
a 509 691 3
a 509 632 15
a 509 583 8
a 509 702 15
a 509 710 15
a 509 708 16
a 509 698 16
a 509 604 12
a 510 663 7
a 510 667 13
a 510 563 3
a 510 631 17
a 510 568 11
a 511 547 12
a 511 591 15
a 511 729 20
a 511 632 9
a 511 647 13
a 512 634 14
a 512 748 2
a 512 735 10
a 512 664 6
a 513 537 7
a 513 730 17
a 513 554 19
a 513 560 18
a 514 657 4
a 514 750 3
a 514 622 15
a 514 583 18
a 515 677 9
a 515 559 15
a 515 596 18
a 516 742 8
a 516 560 10
a 516 624 13
a 517 599 6
a 517 750 16
a 517 723 20
a 517 674 1
a 518 593 1
a 518 719 12
a 518 685 14
a 518 633 8
a 518 665 6
a 518 729 6
a 518 605 5
a 518 609 14
a 518 727 15
a 519 727 7
a 519 723 10
a 519 631 6
a 519 641 20
a 519 722 2
a 520 594 3
a 520 597 16
a 520 645 11
a 520 536 19
a 520 592 20
a 520 534 14
a 521 671 15
a 521 638 11
a 521 602 20
a 522 679 10
a 522 624 5
a 522 567 17
a 522 534 20
a 522 539 11
a 523 709 18
a 523 611 16
a 523 566 19
a 524 695 15
a 524 706 17
a 524 525 20
a 524 669 3
a 524 739 15
a 525 579 1
a 525 670 9
a 525 560 11
a 525 729 9
a 525 536 3
a 526 641 3
a 526 537 18
a 526 727 3
a 526 596 6
a 526 623 14
a 526 584 19
a 527 717 15
a 527 698 12
a 528 669 6
a 528 574 18
a 529 685 8
a 529 647 20
a 529 692 10
a 529 555 13
a 529 735 12
a 530 675 16
a 530 537 9
a 530 713 20
a 530 715 1
a 531 698 8
a 531 554 1
a 531 573 1
a 532 555 1
a 532 652 12
a 532 556 8
a 532 617 15
a 533 740 19
a 533 556 5
a 533 703 16
a 533 733 11
a 533 728 17
a 533 643 2
a 534 549 4
a 534 718 11
a 534 585 6
a 534 555 13
a 534 732 8
a 534 743 12
a 535 662 2
a 535 588 11
a 535 731 19
a 535 585 5
a 535 536 19
a 535 538 12
a 536 740 19
a 536 567 17
a 536 600 15
a 537 568 3
a 537 671 1
a 537 689 14
a 537 751 17
a 538 682 13
a 538 672 6
a 538 565 20
a 538 604 14
a 538 671 2
a 539 660 2
a 539 602 15
a 539 592 15
a 540 547 17
a 540 681 4
a 540 608 9
a 540 563 3
a 541 547 12
a 541 688 3
a 541 645 1
a 542 596 20
a 543 602 6
a 543 585 16
a 543 680 1
a 544 640 3
a 544 731 4
a 544 678 11
a 544 721 17
a 544 655 6
a 545 710 5
a 545 720 2
a 545 696 19
a 545 680 3
a 546 714 6
a 546 748 10
a 546 612 9
a 546 713 8
a 546 604 10
a 546 728 12
a 546 736 6
a 547 593 14
a 547 692 9
a 548 711 17
a 548 585 2
a 549 713 19
a 549 734 6
a 550 586 15
a 550 647 6
a 550 740 8
a 550 553 1
a 550 730 10
a 551 694 4
a 551 616 3
a 551 742 18
a 551 713 4
a 551 726 11
a 552 598 20
a 552 733 4
a 552 739 15
a 552 602 19
a 552 569 19
a 553 568 9
a 553 647 1
a 553 691 3
a 554 597 18
a 554 591 8
a 554 644 20
a 554 690 12
a 555 657 7
a 555 653 19
a 556 638 10
a 556 621 7
a 556 716 4
a 556 577 3
a 556 572 16
a 556 615 14
a 557 745 5
a 557 616 7
a 557 600 1
a 557 673 7
a 558 680 8
a 558 578 2
a 559 690 20
a 559 750 11
a 559 657 20
a 559 738 8
a 560 727 14
a 560 674 12
a 560 582 16
a 560 575 13
a 560 663 4
a 561 665 6
a 561 743 18
a 561 689 6
a 561 718 6
a 561 629 7
a 562 574 3
a 562 632 18
a 562 727 6
a 562 613 15
a 562 736 10
a 562 635 3
a 562 669 20
a 562 644 13
a 562 714 5
a 563 687 4
a 563 701 18
a 564 660 10
a 564 614 13
a 564 646 8
a 564 748 1
a 564 611 4
a 564 699 13
a 565 578 10
a 565 720 19
a 565 745 1
a 565 568 9
a 565 748 1
a 565 709 17
a 566 734 9
a 566 599 19
a 566 673 14
a 567 643 10
a 567 672 1
a 567 577 12
a 568 730 19
a 568 621 16
a 568 722 8
a 568 679 18
a 568 629 5
a 569 573 8
a 569 632 12
a 570 685 4
a 571 610 18
a 571 709 5
a 571 638 16
a 572 610 15
a 572 612 9
a 572 696 15
a 573 723 5
a 573 598 1
a 574 721 19
a 574 604 20
a 575 587 8
a 575 613 16
a 575 643 3
a 575 606 19
a 575 694 6
a 576 655 9
a 576 591 8
a 576 599 10
a 576 614 12
a 577 636 12
a 577 718 2
a 578 627 18
a 578 673 4
a 578 737 3
a 578 711 13
a 578 668 4
a 578 723 14
a 579 590 2
a 579 749 10
a 579 595 6
a 579 697 12
a 580 648 12
a 580 714 7
a 580 704 16
a 580 602 18
a 580 721 15
a 581 702 19
a 581 652 15
a 582 649 18
a 582 639 9
a 582 733 16
a 582 739 16
a 583 728 14
a 583 614 2
a 584 671 12
a 584 678 4
a 585 645 9
a 585 625 19
a 586 677 8
a 586 718 16
a 586 745 10
a 586 748 1
a 586 656 9
a 586 712 13
a 587 601 5
a 587 721 9
a 587 657 10
a 587 629 11
a 587 636 10
a 588 649 14
a 588 656 3
a 588 748 4
a 588 730 8
a 589 607 11
a 589 591 17
a 589 672 19
a 589 688 12
a 590 692 20
a 590 648 4
a 590 743 13
a 590 614 18
a 591 696 19
a 592 741 10
a 592 744 8
a 592 686 9
a 592 665 19
a 593 741 19
a 593 600 18
a 593 748 17
a 594 736 9
a 594 606 4
a 594 628 9
a 594 634 19
a 594 730 15
a 595 609 12
a 595 649 15
a 595 734 14
a 596 665 15
a 596 660 1
a 597 731 20
a 597 746 9
a 597 602 14
a 597 707 15
a 598 748 5
a 598 600 9
a 598 747 12
a 598 672 12
a 599 627 19
a 599 690 5
a 599 652 2
a 600 742 14
a 601 652 6
a 601 658 14
a 601 617 20
a 601 741 19
a 602 737 16
a 602 741 5
a 602 712 2
a 602 733 1
a 603 687 4
a 603 741 19
a 603 640 11
a 603 742 7
a 603 693 9
a 603 620 16
a 604 721 4
a 605 740 9
a 605 655 14
a 606 650 4
a 606 696 15
a 606 686 7
a 607 640 6
a 607 693 10
a 607 748 5
a 608 689 14
a 608 685 13
a 608 738 11
a 608 709 5
a 609 629 8
a 610 648 11
a 610 701 5
a 610 642 17
a 610 703 15
a 610 725 4
a 611 648 12
a 611 657 5
a 612 668 10
a 612 669 5
a 612 682 3
a 612 696 13
a 613 744 10
a 614 732 17
a 614 690 9
a 614 693 20
a 615 732 16
a 615 643 14
a 615 736 5
a 615 675 14
a 615 679 19
a 615 698 12
a 615 739 14
a 616 746 17
a 616 662 9
a 616 733 6
a 617 650 4
a 618 730 10
a 618 699 17
a 618 637 14
a 618 739 7
a 619 674 15
a 620 698 5
a 620 684 18
a 621 692 15
a 621 688 17
a 621 690 8
a 621 731 16
a 621 628 15
a 622 748 15
a 622 727 15
a 622 751 14
a 623 657 9
a 623 742 15
a 623 639 17
a 624 661 10
a 624 664 20
a 624 732 2
a 624 739 5
a 624 643 2
a 624 695 3
a 625 716 16
a 625 676 5
a 626 740 3
a 627 633 12
a 628 640 7
a 628 650 7
a 628 723 2
a 628 655 18
a 628 673 13
a 628 747 7
a 629 744 5
a 629 746 4
a 630 695 18
a 630 647 17
a 630 727 20
a 630 693 14
a 630 671 1
a 630 746 16
a 631 647 12
a 631 720 19
a 631 672 3
a 631 719 4
a 632 744 13
a 632 705 14
a 633 724 12
a 634 722 14
a 634 707 8
a 635 689 15
a 635 722 7
a 636 681 14
a 636 732 5
a 636 744 3
a 637 730 13
a 637 700 1
a 637 742 5
a 639 642 18
a 639 649 5
a 639 709 17
a 639 737 18
a 639 742 14
a 640 751 5
a 640 712 15
a 640 692 8
a 641 692 13
a 641 741 9
a 641 712 11
a 642 677 20
a 642 678 11
a 643 655 10
a 644 690 8
a 644 711 14
a 644 670 2
a 645 708 6
a 645 692 3
a 646 727 10
a 646 730 18
a 647 658 20
a 647 733 20
a 647 688 14
a 647 687 6
a 648 749 16
a 648 672 7
a 648 699 15
a 649 724 10
a 649 650 17
a 649 735 17
a 651 693 6
a 652 726 9
a 652 739 1
a 653 749 9
a 653 676 4
a 653 665 11
a 654 694 1
a 654 733 18
a 654 660 14
a 655 702 18
a 655 741 8
a 655 686 18
a 655 685 6
a 656 700 19
a 656 735 1
a 656 688 3
a 657 659 12
a 657 696 20
a 657 688 14
a 659 694 7
a 659 663 2
a 660 746 17
a 660 702 18
a 660 662 5
a 660 751 1
a 660 738 15
a 661 665 11
a 661 688 10
a 662 712 3
a 663 691 20
a 664 697 8
a 664 711 1
a 665 747 14
a 665 707 18
a 666 708 17
a 666 692 19
a 667 749 14
a 667 693 3
a 667 724 19
a 669 683 14
a 669 701 10
a 670 686 18
a 670 679 16
a 671 738 5
a 671 728 4
a 671 689 1
a 672 674 19
a 672 711 8
a 673 698 11
a 675 702 18
a 675 687 2
a 677 684 14
a 678 707 18
a 679 703 18
a 679 687 20
a 679 683 2
a 679 690 4
a 680 709 14
a 681 749 15
a 682 731 1
a 682 715 2
a 683 745 2
a 683 731 14
a 683 704 12
a 683 723 8
a 685 688 20
a 685 717 2
a 685 737 10
a 686 704 4
a 687 741 19
a 687 726 19
a 687 724 6
a 687 725 8
a 689 717 14
a 691 720 13
a 691 706 19
a 691 724 9
a 694 719 9
a 696 708 10
a 696 704 3
a 697 720 8
a 697 707 12
a 697 722 3
a 700 729 15
a 701 724 5
a 702 751 14
a 702 752 1000
a 703 718 2
a 703 752 1000
a 704 733 3
a 704 752 1000
a 705 752 1000
a 706 745 4
a 706 752 1000
a 707 723 4
a 707 752 1000
a 708 752 1000
a 709 714 16
a 709 752 1000
a 710 750 19
a 710 752 1000
a 711 749 3
a 711 752 1000
a 712 752 1000
a 713 752 1000
a 714 743 3
a 714 752 1000
a 715 745 2
a 715 752 1000
a 716 725 6
a 716 752 1000
a 717 752 1000
a 718 752 1000
a 719 752 1000
a 720 752 1000
a 721 752 1000
a 722 732 14
a 722 747 16
a 722 750 3
a 722 752 1000
a 723 744 9
a 723 752 1000
a 724 752 1000
a 725 752 1000
a 726 752 1000
a 727 752 1000
a 728 751 7
a 728 734 14
a 728 752 1000
a 729 752 1000
a 730 752 1000
a 731 732 19
a 731 747 10
a 731 752 1000
a 732 752 1000
a 733 752 1000
a 734 748 5
a 734 752 1000
a 735 752 1000
a 736 752 1000
a 737 752 1000
a 738 740 17
a 738 752 1000
a 739 752 1000
a 740 752 1000
a 741 752 1000
a 742 746 15
a 742 752 1000
a 743 750 7
a 743 752 1000
a 744 752 1000
a 745 752 1000
a 746 752 1000
a 747 752 1000
a 748 752 1000
a 749 752 1000
a 750 752 1000
a 751 752 1000
